time,leg_x,leg_y,leg_z,foot_x,foot_y,foot_z
1.559999,-0.4817588,0.3714323,0.4447018,
1.579999,-0.4817605,0.3712764,0.4454202,
1.599999,-0.4817481,0.3711529,0.4460635,
1.619999,-0.4817214,0.371062,0.4466386,
1.639999,-0.4816794,0.3710027,0.4471505,
1.659999,-0.4816232,0.370975,0.4476034,
1.679999,-0.4815519,0.3709786,0.448002,
1.699999,-0.4814663,0.3710127,0.4483499,
1.719999,-0.4813652,0.3710778,0.4486513,
1.739999,-0.4812498,0.3711724,0.4489086,
1.759999,-0.481143,0.3712926,0.4489311,
1.779999,-0.481091,0.3713162,0.4489474,
1.799999,-0.4810567,0.3712983,0.4489842,
1.819999,-0.48103,0.3712604,0.4490146,
1.839999,-0.4810114,0.371208,0.4490419,
1.859999,-0.4810007,0.3711402,0.4490701,
1.879999,-0.4809966,0.3710589,0.4490992,
1.899999,-0.4810002,0.3709641,0.4491287,
1.919999,-0.4810119,0.3708553,0.4491592,
1.939999,-0.4810302,0.3707347,0.4491907,
1.959999,-0.4810567,0.3705997,0.4492228,
1.979999,-0.4810908,0.3704534,0.4492555,
1.999999,-0.4811323,0.3702958,0.449289,
2.019999,-0.4811816,0.3701267,0.4493234,
2.039999,-0.4812379,0.3699465,0.4493575,
2.059999,-0.4813004,0.3697557,0.4493901,
2.079999,-0.4813578,0.3695769,0.4494232,
2.099999,-0.4813967,0.3694458,0.449441,
2.119999,-0.4814234,0.3693485,0.4494728,
2.139999,-0.481452,0.369256,0.4494841,
2.159999,-0.4814849,0.369164,0.449502,
2.179999,-0.481519,0.3690751,0.4495237,
2.199999,-0.4815559,0.3689902,0.4495445,
2.219999,-0.4815943,0.3689101,0.4495647,
2.239999,-0.4816341,0.3688352,0.4495836,
2.259999,-0.4816766,0.3687639,0.4496007,
2.279999,-0.4817219,0.3686976,0.4496182,
2.299999,-0.4817679,0.3686359,0.449635,
2.319999,-0.4818165,0.3685801,0.4496491,
2.339999,-0.4818678,0.3685293,0.4496629,
2.359999,-0.4819217,0.3684816,0.4496757,
2.379999,-0.481977,0.3684404,0.4496883,
2.399999,-0.4820347,0.368403,0.4496978,
2.419999,-0.4820952,0.3683717,0.4497065,
2.439999,-0.4821572,0.3683453,0.4497148,
2.459999,-0.4822216,0.368324,0.4497209,
2.479999,-0.4822879,0.3683069,0.4497257,
2.499999,-0.4823565,0.3682964,0.4497301,
2.519999,-0.4824262,0.3682904,0.4497322,
2.539999,-0.4824984,0.368288,0.4497336,
2.559999,-0.482573,0.3682923,0.449733,
2.579999,-0.4826488,0.3683007,0.4497313,
2.599999,-0.4827261,0.3683138,0.449729,
2.619999,-0.4828043,0.3683317,0.4497249,
2.639999,-0.4828844,0.3683546,0.4497182,
2.659999,-0.4829664,0.3683822,0.4497115,
2.679999,-0.4830484,0.3684151,0.4497043,
2.699999,-0.4831324,0.3684516,0.4496938,
2.719999,-0.4832168,0.3684931,0.4496834,
2.739999,-0.4833016,0.3685386,0.4496723,
2.759999,-0.4833875,0.3685887,0.4496589,
2.779999,-0.4834735,0.3686419,0.4496447,
2.799999,-0.4835601,0.3686996,0.4496298,
2.819999,-0.4836464,0.3687615,0.449613,
2.839999,-0.4837337,0.3688266,0.4495959,
2.859999,-0.4838204,0.3688955,0.4495786,
2.879999,-0.4839063,0.3689682,0.4495588,
2.899999,-0.4839921,0.3690429,0.4495381,
2.919999,-0.4840775,0.3691216,0.4495178,
2.939999,-0.4841623,0.3692038,0.4494952,
2.959999,-0.4842463,0.369287,0.4494734,
2.979999,-0.4843297,0.369374,0.4494503,
2.999999,-0.4844115,0.3694627,0.449426,
3.019999,-0.4844923,0.3695545,0.4494013,
3.039999,-0.4856367,0.3773015,0.4265536,
3.059999,-0.486083,0.3768017,0.4278503,
3.079999,-0.4865105,0.3762381,0.4280451,
3.099999,-0.4869194,0.3756878,0.4280787,
3.119999,-0.4873123,0.3751593,0.4280845,
